name	x	y	z	size	chan_num	FS_label	FS_vol	FS_ind	WMvsGM	LvsR	sEEG_ECoG	Desikan_Killiany	DK_ind	DK_lobe	Destrieux	Destr_ind	Destr_long	Yeo7	Yeo7_ind	Yeo17	Yeo17_ind	PTD_ind	surr_GM_vox	surr_WM_vox	LEPTO_coord_1	LEPTO_coord_2	LEPTO_coord_3	MNI_coord_1	MNI_coord_2	MNI_coord_3	MGRID_coord_1	MGRID_coord_2	MGRID_coord_3	subINF_coord_1	subINF_coord_2	subINF_coord_3	fsaverageINF_coord_1	fsaverageINF_coord_2	fsaverageINF_coord_3	ScannerNativeRAS_coord_1	ScannerNativeRAS_coord_2	ScannerNativeRAS_coord_3	sub_name
LHip3	-27.554404615012142	-37.05955855787055	-8.903754907136033	3.5 mm	93	LHip3	Left-Hippocampus	17	WM	L	sEEG	Left-Hippocampus	Left-Hippocampus	Left-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-27.667	-23.333	-7.0	-27.554404615012142	-37.05955855787055	-8.903754907136033	156.667	136.0	152.333	11.543938636779783	-5.612089157104492	-37.7668342590332	9.768463134765623	-25.46068382263184	-38.99778747558594	-28.37023773223163	-14.680254210462792	-28.89971876144409	sub-05 LHip3
LHip4	-32.73250398071124	-38.39437386669299	-8.780552144576689	3.5 mm	94	LHip4	ctx-lh-parahippocampal	1016	GM	L	sEEG	parahippocampal	17	Temporal	S_oc-temp_med_and_Lingual	62	Medial occipito-temporal sulcus (collateral sulcus) and lingual sulcus	Default	8	17Networks_15	16	0.5384615	20.0	6.0	-32.5	-24.5	-7.0	-32.73250398071124	-38.39437386669299	-8.780552144576689	161.5	136.0	153.5	0.6747631430625916	-12.90835666656494	-49.07900238037109	9.225401878356934	-20.2483139038086	-40.69725036621094	-33.20323744416237	-15.847254219464958	-28.89971876144409	sub-05 LHip4
LHip5	-38.162972980649016	-38.73887386872536	-8.428973143633357	3.5 mm	95	LHip5	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-37.5	-25.0	-6.5	-38.162972980649016	-38.73887386872536	-8.428973143633357	166.5	135.5	154.0	-2.863056898117065	-13.445104598999023	-51.40925598144531	9.350357055664062	-17.690773010253906	-41.43085861206055	-38.203237146139145	-16.347254221327603	-28.39971879124641	sub-05 LHip5
LHip6	-43.66852833007823	-39.797043000356055	-9.173696578985384	3.5 mm	96	LHip6	Left-Cerebral-White-Matter	2	GM	L	sEEG	middletemporal	16	Temporal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_17	18	-0.2592593	10.0	17.0	-42.667	-25.667	-7.0	-43.66852833007823	-39.797043000356055	-9.173696578985384	171.667	136.0	154.667	-45.85695266723633	-19.257463455200195	-34.76144790649414	7.923833847045898	-16.070947647094727	-43.23714065551758	-43.37023683816196	-17.014254238402472	-28.89971876144409	sub-05 LHip6
LHip7	-48.68310162978773	-40.58308378383907	-9.288069686583611	3.5 mm	97	LHip7	ctx-lh-middletemporal	1015	GM	L	sEEG	middletemporal	16	Temporal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_17	18	0.2592593	17.0	10.0	-47.333	-26.333	-7.0	-48.68310162978773	-40.58308378383907	-9.288069686583611	176.333	136.0	155.333	-46.45688629150391	-20.97087860107422	-29.64861297607422	-41.01870727539063	-24.23154640197754	-29.65020751953125	-48.03623656004666	-17.680254247093572	-28.89971876144409	sub-05 LHip7
LHip8	-53.8614041792855	-42.02095101323418	-9.684692122973416	3.5 mm	98	LHip8	Left-Cerebral-White-Matter	2	GM	L	sEEG	middletemporal	16	Temporal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_17	18	-0.1851852	11.0	16.0	-52.2	-27.4	-7.4	-53.8614041792855	-42.02095101323418	-9.684692122973416	181.2	136.4	156.4	-44.048431396484375	-22.972944259643555	-42.01097106933594	-40.5123405456543	-29.488916397094727	-29.293306350708008	-52.90323626995087	-18.74725426211954	-29.29971873760224	sub-05 LHip8
LHip9	-59.29092997904576	-43.206022671058776	-9.441721619341394	3.5 mm	99	LHip9	Left-Cerebral-White-Matter	2	GM	L	sEEG	middletemporal	16	Temporal	G_temporal_middle	38	Middle temporal gyrus (T2)	Default	8	17Networks_17	18	-0.3333333	9.0	18.0	-57.25	-28.5	-7.25	-59.29092997904576	-43.206022671058776	-9.441721619341394	186.25	136.25	157.5	-42.961910247802734	-13.750974655151367	-46.00364303588867	-38.52039337158203	-38.48543930053711	-38.99676132202149	-57.95323596894741	-19.847254269290715	-29.14971874654293	sub-05 LHip9
LHip10	-64.93860225276026	-44.13777500037922	-9.43137551101512	3.5 mm	100	LHip10	ctx-lh-middletemporal	1015	GM	L	sEEG	middletemporal	16	Temporal	G_temporal_middle	38	Middle temporal gyrus (T2)	Default	8	17Networks_17	18	0.7037037	23.0	4.0	-62.5	-29.333	-7.167	-64.93860225276026	-44.13777500037922	-9.43137551101512	191.5	136.167	158.333	-45.45347213745117	-24.282310485839844	-22.098020553588867	-39.193546295166016	-37.47927474975586	-35.42741394042969	-63.20323565602303	-20.6802542778328	-29.06671875149013	sub-05 LHip10
LHip11	-69.87740512855808	-44.92601607397829	-9.30066266795194	3.5 mm	101	LHip11	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-67.083	-30.083	-7.0	-69.87740512855808	-44.92601607397829	-9.30066266795194	196.083	136.0	159.083	-43.248783111572266	-34.11371994018555	-46.7808952331543	-39.193546295166016	-37.47927474975586	-35.42741394042969	-67.78623538285493	-21.430254283880814	-28.89971876144409	sub-05 LHip11
LHip12	-74.94721761637183	-45.79565257905712	-9.078203270130302	3.5 mm	102	LHip12	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-71.786	-30.929	-6.786	-74.94721761637183	-45.79565257905712	-9.078203270130302	200.786	135.786	159.929	-43.216552734375	-34.4977912902832	-46.753204345703125	-39.193546295166016	-37.47927474975586	-35.42741394042969	-72.48923510253431	-22.276254289451984	-28.6857187741995	sub-05 LHip12
LvPH1	-3.320918758883039	-38.82017994637158	23.761718173996115	3.5 mm	103	LvPH1	ctx-lh-isthmuscingulate	1010	GM	L	sEEG	isthmuscingulate	11	Parietal	S_pericallosal	67	Pericallosal sulcus (S of corpus callosum)	Frontoparietal	7	17Networks_11	12	0.1111111	15.0	12.0	-3.667	-35.333	13.833	-3.320918758883039	-38.82017994637158	23.761718173996115	132.667	115.167	164.333	38.75464630126953	-31.151430130004883	1.889756321907044	36.7111701965332	-22.438552856445312	5.815600395202637	-4.370239162743104	-26.68025385532341	-8.066720003187655	sub-05 LvPH1
LvPH2	-8.324543792372708	-41.146704786030895	23.744808478729	3.5 mm	104	LvPH2	ctx-lh-isthmuscingulate	1010	GM	L	sEEG	isthmuscingulate	11	Parietal	G_cingul-Post-dorsal	9	Posterior-dorsal part of the cingulate gyrus (dPCC)	Default	8	17Networks_16	17	0.4074074	19.0	8.0	-8.4	-37.2	13.4	-8.324543792372708	-41.146704786030895	23.744808478729	137.4	115.6	166.2	37.079139709472656	-41.94029998779297	2.6322710514068604	34.896697998046875	-30.17745018005371	8.222679138183594	-9.103238880634308	-28.547253870591504	-8.499719977378845	sub-05 LvPH2
LvPH3	-12.751649391911968	-43.5941002010704	23.88529108570995	3.5 mm	105	LvPH3	ctx-lh-isthmuscingulate	1010	GM	L	sEEG	isthmuscingulate	11	Parietal	S_subparietal	72	Subparietal sulcus	Default	8	17Networks_16	17	0.8333333	22.0	2.0	-12.6	-39.2	13.0	-12.751649391911968	-43.5941002010704	23.88529108570995	141.6	116.0	168.2	36.75117492675781	-44.584571838378906	2.617109775543213	34.14738845825195	-33.241546630859375	6.058036804199219	-13.3032386302948	-30.54725388437508	-8.899719953536987	sub-05 LvPH3
LvPH4	-17.98091499160688	-45.62044551102899	24.3226041903325	3.5 mm	106	LvPH4	Left-Cerebral-White-Matter	2	GM	L	sEEG	isthmuscingulate	11	Parietal	S_subparietal	72	Subparietal sulcus	Default	8	17Networks_16	17	-0.9259259	1.0	26.0	-17.5	-41.0	13.0	-17.98091499160688	-45.62044551102899	24.3226041903325	146.5	116.0	170.0	36.71677780151367	-45.92244338989258	3.7831122875213614	30.48301315307617	-41.197845458984375	25.308950424194336	-18.20323833823204	-32.34725389350206	-8.899719953536987	sub-05 LvPH4
LvPH5	-22.754991991326733	-48.40548502017464	25.153168194577688	3.5 mm	107	LvPH5	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-22.0	-43.5	13.0	-22.754991991326733	-48.40548502017464	25.153168194577688	151.0	116.0	172.5	36.69195175170898	-57.79368591308594	7.417044639587402	30.46020126342773	-44.02191162109375	23.363882064819336	-22.70323807001114	-34.84725390188396	-8.899719953536987	sub-05 LvPH5
LvPH6	-27.51269299079749	-50.36407053744975	24.89490270259637	3.5 mm	108	LvPH6	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-26.5	-45.0	12.5	-27.51269299079749	-50.36407053744975	24.89490270259637	155.5	116.5	174.0	36.69195175170898	-57.79368591308594	7.417044639587402	-10.058316230773926	-49.361289978027344	38.75687026977539	-27.20323780179024	-36.34725391771644	-9.399719923734663	sub-05 LvPH6
LvPH7	-32.27571826443415	-53.05529111931064	25.4463783121019	3.5 mm	109	LvPH7	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-31.0	-47.333	12.333	-32.27571826443415	-53.05529111931064	25.4463783121019	160.0	116.667	176.333	-30.1795711517334	-62.54701614379883	4.920970916748047	-9.433371543884276	-52.01808547973633	38.19742965698242	-31.703237533569336	-38.68025392858684	-9.566719913780688	sub-05 LvPH7
LvPH8	-37.23587433997773	-54.74647767720991	25.282380271017843	3.5 mm	110	LvPH8	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-35.667	-48.667	12.0	-37.23587433997773	-54.74647767720991	25.282380271017843	164.667	117.0	177.667	-28.32280731201172	-64.14078521728516	6.793665885925293	-25.109912872314453	-62.664817810058594	10.161341667175291	-36.37023725539447	-40.01425394224189	-9.899719893932344	sub-05 LvPH8
LvPH9	-42.09694198956788	-56.93712932758897	25.475914221228063	3.5 mm	111	LvPH9	Left-Cerebral-White-Matter	2	GM	L	sEEG	supramarginal	32	Parietal	S_interm_prim-Jensen	56	Sulcus intermedius primus (of Jensen)	Default	8	17Networks_17	18	-0.6296296	5.0	22.0	-40.25	-50.5	11.75	-42.09694198956788	-56.93712932758897	25.475914221228063	169.25	117.25	179.5	-29.188405990600582	-64.96524810791016	2.808540105819702	-26.94522285461425	-59.39286422729492	10.839303970336914	-40.95323698222637	-41.847253954503685	-10.14971987903118	sub-05 LvPH9
LvPH10	-47.14375171523079	-59.40594101859219	26.01695112233552	3.5 mm	112	LvPH10	Left-Cerebral-White-Matter	2	GM	L	sEEG	supramarginal	32	Parietal	S_interm_prim-Jensen	56	Sulcus intermedius primus (of Jensen)	Default	8	17Networks_17	18	-0.6296296	5.0	22.0	-45.0	-52.667	11.667	-47.14375171523079	-59.40594101859219	26.01695112233552	174.0	117.333	181.667	-29.34687042236328	-65.89631652832031	-1.1435168981552124	-28.314064025878903	-56.789154052734375	14.530755996704102	-45.70323669910431	-44.01425396458805	-10.232719874083998	sub-05 LvPH10
LvPH11	-51.63707648875845	-61.40797485400972	25.92159498349193	3.5 mm	113	LvPH11	Left-Cerebral-White-Matter	2	GM	L	sEEG	supramarginal	32	Parietal	S_interm_prim-Jensen	56	Sulcus intermedius primus (of Jensen)	Default	8	17Networks_17	18	-0.5555556	6.0	21.0	-49.25	-54.25	11.25	-51.63707648875845	-61.40797485400972	25.92159498349193	178.25	117.75	183.25	-29.190343856811523	-66.78050231933594	-4.271912097930908	-29.20795631408692	-55.21742630004883	16.16170883178711	-49.95323644578457	-45.59725397871807	-10.64971984922886	sub-05 LvPH11
LvPH12	-57.029525638317466	-63.87776650540496	26.193345184173864	3.5 mm	114	LvPH12	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-54.333	-56.333	11.0	-57.029525638317466	-63.87776650540496	26.193345184173864	183.333	118.0	185.333	-28.86944580078125	-67.55842590332031	-7.735152244567871	-30.06596946716309	-53.642913818359375	17.86612892150879	-55.03623614281415	-47.68025399191119	-10.899719834327698	sub-05 LvPH12
RpTh1	8.853410576043217	-25.324805845892783	8.394673550334801	3.5 mm	115	RpTh1	Right-Thalamus-Proper	49	WM	R	sEEG	Right-Thalamus-Proper	Right-Thalamus-Proper	Right-Thalamus-Proper	Depth	Depth	Depth	Depth	Depth	Depth	Depth				7.429	-19.571	6.571	8.853410576043217	-25.324805845892783	8.394673550334801	121.571	122.429	148.571	-41.244422912597656	-5.639922618865967	-18.5537223815918	-32.33401870727539	-14.01012897491455	-16.994415283203125	6.725760175883778	-10.918253942867736	-15.328719570338734	sub-05 RpTh1
RpTh2	13.551604791223111	-26.43006337512245	10.905851497908657	3.5 mm	116	RpTh2	Right-Thalamus-Proper	49	WM	R	sEEG	Right-Thalamus-Proper	Right-Thalamus-Proper	Right-Thalamus-Proper	Depth	Depth	Depth	Depth	Depth	Depth	Depth				11.833	-21.167	7.667	13.551604791223111	-26.43006337512245	10.905851497908657	117.167	121.333	150.167	-41.55753707885742	-7.071041107177734	-17.096630096435547	-33.61137390136719	-13.767792701721191	-14.63286304473877	11.129759913384916	-12.514253918332985	-14.232719635665418	sub-05 RpTh2
RpTh3	18.59267340816274	-27.121534603509232	13.878595486841988	3.5 mm	117	RpTh3	Right-Thalamus-Proper	49	WM	R	sEEG	Right-Thalamus-Proper	Right-Thalamus-Proper	Right-Thalamus-Proper	Depth	Depth	Depth	Depth	Depth	Depth	Depth				16.6	-22.6	9.2	18.59267340816274	-27.121534603509232	13.878595486841988	112.4	119.8	151.6	-41.2918701171875	-10.726943969726562	-15.68479061126709	-33.26435470581055	-16.681079864501953	-13.735048294067385	15.896759629249573	-13.94725388661027	-12.699719727039335	sub-05 RpTh3
RpTh4	22.9335603673452	-28.543193845822245	16.554212536454543	3.5 mm	118	RpTh4	Right-Cerebral-White-Matter	41	GM	R	sEEG	insula	36	Insula	Lat_Fis-post	41	Posterior ramus (or segment) of the lateral sulcus (or fissure)	Somatomotor	3	17Networks_4	5	-0.7777778	3.0	24.0	20.667	-24.5	10.333	22.9335603673452	-28.543193845822245	16.554212536454543	108.333	118.667	153.5	23.5771713256836	-7.157363414764404	-12.672769546508787	23.337385177612305	-2.154345750808716	-6.094871997833252	19.96375938683748	-15.847253862151874	-11.566719794571398	sub-05 RpTh4
RpTh5	28.366972756447453	-29.906653447517563	19.355120035852	3.5 mm	119	RpTh5	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	25.75	-26.375	11.5	28.366972756447453	-29.906653447517563	19.355120035852	103.25	117.5	155.375	23.9256591796875	-8.029858589172363	-11.56755256652832	23.927114486694336	-2.9576854705810547	-4.970534801483154	25.04675908386708	-17.722253835294396	-10.39971986413002	sub-05 RpTh5
RpTh6	33.017403380552466	-30.8942109183023	22.02589033479097	3.5 mm	120	RpTh6	ctx-rh-supramarginal	2031	GM	R	sEEG	insula	36	Insula	Lat_Fis-post	41	Posterior ramus (or segment) of the lateral sulcus (or fissure)	Somatomotor	3	17Networks_4	5	0.8518519	25.0	2.0	30.125	-27.9375	12.75	33.017403380552466	-30.8942109183023	22.02589033479097	98.875	116.25	156.9375	24.68840408325196	-9.131893157958984	-10.855216979980469	25.948631286621094	-5.719250202178955	-3.201590776443481	29.421758823096752	-19.28475380851887	-9.149719938635826	sub-05 RpTh6
RpTh7	37.66783400465748	-31.881768389087057	24.696660633729948	3.5 mm	121	RpTh7	Right-Cerebral-White-Matter	41	GM	R	sEEG	supramarginal	32	Parietal	Lat_Fis-post	41	Posterior ramus (or segment) of the lateral sulcus (or fissure)	Somatomotor	3	17Networks_4	5	0.2592593	17.0	10.0	34.5	-29.5	14.0	37.66783400465748	-31.881768389087057	24.696660633729948	94.5	115.0	158.5	28.91843032836914	-14.069934844970703	-7.595345973968506	26.781049728393555	-6.24056339263916	-1.9639846086502075	33.79675856232643	-20.847253781743348	-7.899720013141632	sub-05 RpTh7
RpTh8	42.45937713579603	-32.84347508496723	27.251205359677385	3.5 mm	122	RpTh8	Right-Cerebral-White-Matter	41	GM	R	sEEG	supramarginal	32	Parietal	Lat_Fis-post	41	Posterior ramus (or segment) of the lateral sulcus (or fissure)	Somatomotor	3	17Networks_4	5	-0.5555556	6.0	21.0	39.0	-31.0	15.167	42.45937713579603	-32.84347508496723	27.251205359677385	90.0	113.833	160.0	32.31806564331055	-18.259382247924805	-5.332167148590088	32.57099151611328	-12.70156955718994	3.249016284942627	38.29675829410553	-22.347253755971792	-6.732720082700254	sub-05 RpTh8
RpTh9	47.43096852012469	-33.803590517824894	29.820722428575124	3.5 mm	123	RpTh9	Right-Cerebral-White-Matter	41	GM	R	sEEG	supramarginal	32	Parietal	Lat_Fis-post	41	Posterior ramus (or segment) of the lateral sulcus (or fissure)	Ventral Attention	5	17Networks_7	8	0.6	20.0	5.0	43.6667	-32.5	16.333	47.43096852012469	-33.803590517824894	29.820722428575124	85.3333	112.667	161.5	35.6159782409668	-23.124515533447266	-1.7890421152114868	37.115028381347656	-16.458595275878906	11.028318405151367	42.96345801594855	-23.847253729904622	-5.566720152199267	sub-05 RpTh9
RpTh10	52.38184438736245	-35.18911935794263	32.28238798102538	3.5 mm	124	RpTh10	Right-Cerebral-White-Matter	41	GM	R	sEEG	supramarginal	32	Parietal	G_temp_sup-Plan_tempo	36	Planum temporale or temporal plane of the superior temporal gyrus	Ventral Attention	5	17Networks_7	8	-0.7777778	3.0	24.0	48.2857	-34.286	17.286	52.38184438736245	-35.18911935794263	32.28238798102538	80.7143	111.714	163.286	37.29841232299805	-28.415340423583984	-1.7669888734817505	38.20752716064453	-17.781675338745117	14.352334976196287	47.58245774063468	-25.633253707100263	-4.613720209002494	sub-05 RpTh10
RpTh11	56.93251322572628	-35.77672691094856	34.60742446945616	3.5 mm	125	RpTh11	Right-Cerebral-White-Matter	41	GM	R	sEEG	supramarginal	32	Parietal	G_temp_sup-Plan_tempo	36	Planum temporale or temporal plane of the superior temporal gyrus	Ventral Attention	5	17Networks_7	8	-0.7777778	3.0	24.0	52.5714	-35.429	18.429	56.93251322572628	-35.77672691094856	34.60742446945616	76.4286	110.571	164.429	38.018436431884766	-31.53717041015625	-1.4890590906143188	38.83478927612305	-20.990991592407227	16.98952865600586	51.868157485187055	-26.776253682085496	-3.470720277130596	sub-05 RpTh11
RpTh12	61.74038031165462	-36.82191952629424	37.228695689248326	3.5 mm	126	RpTh12	ctx-rh-supramarginal	2031	GM	R	sEEG	supramarginal	32	Parietal	G_pariet_inf-Supramar	26	Supramarginal gyrus	Ventral Attention	5	17Networks_8	9	1.0	26.0	0.0	57.0856	-37.0148	19.6148	61.74038031165462	-36.82191952629424	37.228695689248326	71.9144	109.3852	166.0148	38.22245407104492	-37.646629333496094	-0.4644224345684051	37.89408874511719	-25.833654403686523	22.541046142578125	56.38235721611977	-28.36205365600736	-2.284920347809788	sub-05 RpTh12
RpCN1	2.598032196968262	-0.3883244380898674	34.066683717223015	3.5 mm	127	RpCN1	Unknown	0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				4.4	-9.6	33.2	2.598032196968262	-0.3883244380898674	34.066683717223015	124.6	95.8	138.6	-41.59632873535156	8.369758605957031	20.4880599975586	-35.46308517456055	24.337926864624023	23.41203498840332	3.696760356426239	-0.947253551706666	11.300278842449188	sub-05 RpCN1
RpCN2	4.389268197478799	-6.2430750547552805	35.23560832495872	3.5 mm	128	RpCN2	Unknown	0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				5.8	-14.4	32.0	4.389268197478799	-6.2430750547552805	35.23560832495872	123.2	97.0	143.4	-41.799503326416016	2.067793846130371	18.12632942199707	-37.269493103027344	14.388973236083984	19.316280364990234	5.096760272979736	-5.747253566980362	10.100278913974762	sub-05 RpCN2
RpCN3	5.929646497902169	-11.503501168575356	36.390203781373685	3.5 mm	129	RpCN3	ctx-rh-paracentral	2017	GM	R	sEEG	superiorfrontal	29	Frontal	G_and_S_cingul-Mid-Post	8	Middle-posterior part of the cingulate gyrus and sulcus (pMCC)	Somatomotor	3	17Networks_3	4	1.0	14.0	0.0	7.0	-18.75	31.0	5.929646497902169	-11.503501168575356	36.390203781373685	122.0	98.0	147.75	-36.385372161865234	-8.715387344360352	40.52755355834961	-34.581546783447266	7.238446712493896	26.394041061401367	6.296760201454163	-10.097253579646347	9.100278973579409	sub-05 RpCN3
RpCN4	7.048262198350429	-17.096351083208404	37.65801933816599	3.5 mm	130	RpCN4	ctx-rh-posteriorcingulate	2023	GM	R	sEEG	paracentral	18	Frontal	G_and_S_cingul-Mid-Post	8	Middle-posterior part of the cingulate gyrus and sulcus (pMCC)	Somatomotor	3	17Networks_3	4	1.0	22.0	0.0	7.8	-23.4	30.0	7.048262198350429	-17.096351083208404	37.65801933816599	121.2	99.0	152.4	-39.88016891479492	-12.891471862792969	19.76543617248535	-31.72420310974121	3.075270891189575	33.616119384765625	7.096760153770447	-14.747253593057394	8.100279033184052	sub-05 RpCN4
RpCN5	8.900123498882778	-23.03148795058512	38.79887179623185	3.5 mm	131	RpCN5	ctx-rh-paracentral	2017	GM	R	sEEG	posteriorcingulate	24	Parietal	G_and_S_cingul-Mid-Post	8	Middle-posterior part of the cingulate gyrus and sulcus (pMCC)	Ventral Attention	5	17Networks_7	8	1.0	22.0	0.0	9.25	-28.25	28.75	8.900123498882778	-23.03148795058512	38.79887179623185	119.75	100.25	157.25	-39.04634094238281	-18.37939643859864	20.57309532165528	-31.671911239624023	-4.0344061851501465	32.30448913574219	8.546760067343712	-19.59725360898301	6.8502791076898575	sub-05 RpCN5
RpCN6	10.769358499287492	-28.451765463795496	40.058478802363794	3.5 mm	132	RpCN6	ctx-rh-posteriorcingulate	2023	GM	R	sEEG	paracentral	18	Frontal	G_and_S_cingul-Mid-Post	8	Middle-posterior part of the cingulate gyrus and sulcus (pMCC)	Ventral Attention	5	17Networks_7	8	1.0	25.0	0.0	10.75	-32.75	27.75	10.769358499287492	-28.451765463795496	40.058478802363794	118.25	101.25	161.75	-37.88220977783203	-30.646350860595703	20.19610023498535	-30.42145347595215	-12.334864616394045	34.47332000732422	10.046759977936745	-24.097253621090204	5.850279167294502	sub-05 RpCN6
RpCN7	12.807233799657922	-34.225559725888075	41.56810695797688	3.5 mm	133	RpCN7	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	12.4	-37.6	26.8	12.807233799657922	-34.225559725888075	41.56810695797688	116.6	102.2	166.6	-37.02481460571289	-37.9322509765625	22.220060348510746	-29.545896530151367	-20.31998443603516	36.71527099609375	11.69675987958908	-28.94725363217293	4.900279223918915	sub-05 RpCN7
RpCN8	14.179915000292992	-39.97304074661822	42.36407276759931	3.5 mm	134	RpCN8	Right-Cerebral-White-Matter	41	GM	R	sEEG	precuneus	26	Parietal	S_subparietal	72	Subparietal sulcus	Default	8	17Networks_16	17	-0.4074074	8.0	19.0	13.4	-42.2	25.4	14.179915000292992	-39.97304074661822	42.36407276759931	115.6	103.6	171.2	-37.642677307128906	-50.74739456176758	13.72693920135498	-29.18130683898925	-27.797338485717773	39.30268096923828	12.696759819984436	-33.547253651171914	3.500279307365417	sub-05 RpCN8
RpCN9	15.645191726755968	-46.12454933173088	43.82751867861424	3.5 mm	135	RpCN9	ctx-rh-precuneus	2025	GM	R	sEEG	precuneus	26	Parietal	S_subparietal	72	Subparietal sulcus	Default	8	17Networks_16	17	1.0	22.0	0.0	14.5	-47.333	24.333	15.645191726755968	-46.12454933173088	43.82751867861424	114.5	104.667	176.333	-37.49125671386719	-58.56397247314453	18.012924194335938	-29.06983757019043	-28.39790344238281	41.2412109375	13.796759754419329	-38.68025366502255	2.433279370963575	sub-05 RpCN9
RpCN10	16.93587227502543	-51.19326620052696	45.34366547469716	3.5 mm	136	RpCN10	Right-Cerebral-White-Matter	41	GM	R	sEEG	precuneus	26	Parietal	S_subparietal	72	Subparietal sulcus	Default	8	17Networks_16	17	-0.7777778	3.0	24.0	15.5	-51.667	23.667	16.93587227502543	-51.19326620052696	45.34366547469716	113.5	105.333	180.667	-37.80817031860352	-63.16203308105469	15.661985397338867	-30.165063858032227	-45.818546295166016	39.34810256958008	14.796759694814682	-43.014253673084085	1.7672794106602652	sub-05 RpCN10
RpCN11	18.24333200129537	-56.806980279339285	47.11137658278764	3.5 mm	137	RpCN11	ctx-rh-superiorparietal	2029	GM	R	sEEG	superiorparietal	30	Parietal	S_intrapariet_and_P_trans	57	Intraparietal sulcus (interparietal sulcus) and transverse parietal sulci	Dorsal Attention	4	17Networks_5	6	-0.1111111	12.0	15.0	16.5	-56.5	23.0	18.24333200129537	-56.806980279339285	47.11137658278764	112.5	106.0	185.5	-18.22946548461914	-89.25070190429688	23.19782066345215	-2.204402446746826	-57.59046936035156	48.1955680847168	15.796759635210035	-47.84725368116051	1.100279450416565	sub-05 RpCN11
RpCN12	19.32767414760208	-62.55304239735072	48.8522513664347	3.5 mm	138	RpCN12	Right-Cerebral-White-Matter	41	GM	R	sEEG	superiorparietal	30	Parietal	S_intrapariet_and_P_trans	57	Intraparietal sulcus (interparietal sulcus) and transverse parietal sulci	Dorsal Attention	4	17Networks_5	6	-0.7777778	3.0	24.0	17.286	-61.429	22.286	19.32767414760208	-62.55304239735072	48.8522513664347	111.714	106.714	190.429	-16.910762786865234	-90.53488159179688	19.95063209533692	-10.232549667358398	-65.5300064086914	47.32521057128906	16.582759588360787	-52.77625369033591	0.3862794929742819	sub-05 RpCN12
RpCN13	20.624353251995828	-68.41966680220341	50.38951784340063	3.5 mm	139	RpCN13	Right-Cerebral-White-Matter	41	GM	R	sEEG	inferiorparietal	9	Parietal	S_intrapariet_and_P_trans	57	Intraparietal sulcus (interparietal sulcus) and transverse parietal sulci	Dorsal Attention	4	17Networks_5	6	-0.7037037	4.0	23.0	18.25	-66.375	21.375	20.624353251995828	-68.41966680220341	50.38951784340063	110.75	107.625	195.375	-13.54762077331543	-95.79084777832033	5.492880344390869	-12.712750434875488	-70.51537322998047	43.31122970581055	17.54675953090191	-57.72225370211527	-0.5247204527258873	sub-05 RpCN13
