name	x	y	z	size	chan_num	FS_label	FS_vol	FS_ind	WMvsGM	LvsR	sEEG_ECoG	Desikan_Killiany	DK_ind	DK_lobe	Destrieux	Destr_ind	Destr_long	Yeo7	Yeo7_ind	Yeo17	Yeo17_ind	PTD_ind	surr_GM_vox	surr_WM_vox	LEPTO_coord_1	LEPTO_coord_2	LEPTO_coord_3	MNI_coord_1	MNI_coord_2	MNI_coord_3	MGRID_coord_1	MGRID_coord_2	MGRID_coord_3	subINF_coord_1	subINF_coord_2	subINF_coord_3	fsaverageINF_coord_1	fsaverageINF_coord_2	fsaverageINF_coord_3	ScannerNativeRAS_coord_1	ScannerNativeRAS_coord_2	ScannerNativeRAS_coord_3	sub_name
LAMY16	-83.52673297776923	-6.675876904661308	-27.602749043554525	3.5 mm	96	LAMY16	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-74.152	9.121	-29.568	-83.52673297776923	-6.675876904661308	-27.602749043554525	203.152	158.568	119.879	-41.52865982055664	39.14583587646485	-49.19470977783203	-34.97001647949219	11.581125259399414	-59.42747116088867	-76.93234210205077	30.10049218749998	-32.33553997802736	sub-08 LAMY16
LPHC1	-18.642435332769224	-33.94365912966131	-6.8029027285545	3.5 mm	97	LPHC1	Left-Hippocampus	17	WM	L	sEEG	Left-Hippocampus	Left-Hippocampus	Left-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-15.333	-25.667	-26.0	-18.642435332769224	-33.94365912966131	-6.8029027285545	144.333	155.0	154.667	21.384784698486328	-2.321894884109497	-39.846641540527344	12.119412422180176	-31.88298416137696	-35.927581787109375	-18.11334210205078	-4.687507812500002	-28.767539978027344	sub-08 LPHC1
LPHC2	-21.539386058769225	-34.320833310661314	-6.646454060554504	3.5 mm	98	LPHC2	Left-Hippocampus	17	WM	L	sEEG	Left-Hippocampus	Left-Hippocampus	Left-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-18.0	-26.0	-26.0	-21.539386058769225	-34.320833310661314	-6.646454060554504	147.0	155.0	155.0	19.43709182739257	-1.9044420719146729	-40.74404525756836	10.465492248535156	-29.587799072265625	-37.80012893676758	-20.78034210205078	-5.0205078125	-28.767539978027344	sub-08 LPHC2
LPHC3	-25.85866905876921	-35.552938310661304	-6.623529060554517	3.5 mm	99	LPHC3	Left-Cerebral-White-Matter	2	GM	L	sEEG	undefined	undefined	undefined	Unknown	Unknown	Unknown	FreeSurfer_Defined_Medial_Wall	0	FreeSurfer_Defined_Medial_Wall	1	0.03703704	14.0	13.0	-22.0	-27.0	-26.5	-25.85866905876921	-35.552938310661304	-6.623529060554517	151.0	155.5	156.0	13.551328659057615	-1.211545467376709	-43.532470703125	10.709304809570312	-27.588172912597656	-37.74616241455078	-24.78034210205078	-6.0205078125	-29.267539978027344	sub-08 LPHC3
LPHC4	-29.088517058769213	-36.7538303106613	-6.597143060554487	3.5 mm	100	LPHC4	ctx-lh-parahippocampal	1016	GM	L	sEEG	undefined	undefined	undefined	Unknown	Unknown	Unknown	FreeSurfer_Defined_Medial_Wall	0	FreeSurfer_Defined_Medial_Wall	1	0.4074074	19.0	8.0	-25.0	-28.0	-27.0	-29.088517058769213	-36.7538303106613	-6.597143060554487	154.0	156.0	157.0	13.007731437683104	0.1428515017032623	-43.15473175048828	10.692312240600586	-25.295473098754883	-38.11729049682617	-27.78034210205078	-7.0205078125	-29.767539978027344	sub-08 LPHC4
LPHC5	-32.3056510587692	-38.17930531066132	-7.03152306055452	3.5 mm	101	LPHC5	ctx-lh-fusiform	1007	GM	L	sEEG	parahippocampal	17	Temporal	S_oc-temp_med_and_Lingual	62	Medial occipito-temporal sulcus (collateral sulcus) and lingual sulcus	Visual	2	17Networks_15	16	1.0	27.0	0.0	-28.0	-29.0	-28.0	-32.3056510587692	-38.17930531066132	-7.03152306055452	157.0	157.0	158.0	3.1090519428253174	-16.26375961303711	-57.068824768066406	10.068398475646973	-22.319908142089844	-39.34971618652344	-30.78034210205078	-8.0205078125	-30.767539978027344	sub-08 LPHC5
LPHC6	-36.66339105876921	-38.30415731066131	-7.0453670605545256	3.5 mm	102	LPHC6	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-32.0	-29.0	-28.0	-36.66339105876921	-38.30415731066131	-7.0453670605545256	161.0	157.0	158.0	10.439836502075195	3.7000653743743896	-43.28066253662109	9.637216567993164	-18.11391830444336	-41.0322265625	-34.78034210205078	-8.0205078125	-30.767539978027344	sub-08 LPHC6
LPHC7	-39.88052505876922	-39.72963231066132	-7.479747060554502	3.5 mm	103	LPHC7	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-35.0	-30.0	-29.0	-39.88052505876922	-39.72963231066132	-7.479747060554502	164.0	158.0	159.0	10.439836502075195	3.7000653743743896	-43.28066253662109	9.29387092590332	-17.729415893554688	-41.4590950012207	-37.78034210205078	-9.0205078125	-31.767539978027344	sub-08 LPHC7
LPHC8	-43.11037305876923	-40.93052431066131	-7.453361060554499	3.5 mm	104	LPHC8	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-38.0	-31.0	-29.5	-43.11037305876923	-40.93052431066131	-7.453361060554499	167.0	158.5	160.0	-50.245452880859375	-24.742298126220703	-41.5840950012207	9.637216567993164	-18.11391830444336	-41.0322265625	-40.78034210205078	-10.0205078125	-32.267539978027344	sub-08 LPHC8
LPHC9	-46.88493855876922	-42.14702281066131	-7.428705560554505	3.5 mm	105	LPHC9	Left-Cerebral-White-Matter	2	WM	L	sEEG	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Left-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	-41.5	-32.0	-30.0	-46.88493855876922	-42.14702281066131	-7.428705560554505	170.5	159.0	161.0	-50.04505157470703	-26.065593719482425	-41.60895538330078	-40.937477111816406	-25.42271423339844	-29.6189022064209	-44.28034210205078	-11.0205078125	-32.767539978027344	sub-08 LPHC9
LPHC10	-50.65966155876925	-43.14676931066131	-8.113583560554474	3.5 mm	106	LPHC10	Left-Cerebral-White-Matter	2	GM	L	sEEG	middletemporal	16	Temporal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_17	18	-0.7037037	4.0	23.0	-45.0	-32.5	-31.0	-50.65966155876925	-43.14676931066131	-8.113583560554474	174.0	160.0	161.5	-49.93070983886719	-26.10899353027344	-42.618927001953125	-40.94942092895508	-25.47827339172364	-30.036640167236328	-47.78034210205078	-11.5205078125	-33.767539978027344	sub-08 LPHC10
LPHC11	-54.25267075476924	-44.285799486761306	-8.324909580754507	3.5 mm	107	LPHC11	Left-Cerebral-White-Matter	2	GM	L	sEEG	middletemporal	16	Temporal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_17	18	-0.4074074	8.0	19.0	-48.3333	-33.3333	-31.6667	-54.25267075476924	-44.285799486761306	-8.324909580754507	177.3333	160.6667	162.3333	-49.52320098876953	-24.96466064453125	-45.39385986328125	-38.29859924316406	-36.8082160949707	-42.00037384033203	-51.11364210205079	-12.353807812500008	-34.434239978027335	sub-08 LPHC11
LPHC12	-57.84578886276924	-45.4248761345613	-8.536094040354527	3.5 mm	108	LPHC12	ctx-lh-middletemporal	1015	GM	L	sEEG	middletemporal	16	Temporal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_17	18	0.3333333	18.0	9.0	-51.6667	-34.1667	-32.3333	-57.84578886276924	-45.4248761345613	-8.536094040354527	180.6667	161.3333	163.1667	-48.90647506713867	-24.256874084472656	-47.61326217651367	-38.22397613525391	-38.886817932128906	-39.91933822631836	-54.44704210205077	-13.187207812499992	-35.10083997802735	sub-08 LPHC12
LPHC13	-61.43879805876924	-46.56390631066131	-8.747420060554532	3.5 mm	109	LPHC13	ctx-lh-middletemporal	1015	GM	L	sEEG	middletemporal	16	Temporal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_17	18	0.6	20.0	5.0	-55.0	-35.0	-33.0	-61.43879805876924	-46.56390631066131	-8.747420060554532	184.0	162.0	164.0	-47.70429992675781	-23.87460327148437	-50.54176712036133	-38.229225158691406	-41.08928298950195	-35.93042755126953	-57.78034210205078	-14.0205078125	-35.767539978027344	sub-08 LPHC13
LPHC14	-64.68136005876923	-47.540215310661296	-8.260268060554523	3.5 mm	110	LPHC14	ctx-lh-middletemporal	1015	GM	L	sEEG	middletemporal	16	Temporal	G_temporal_middle	38	Middle temporal gyrus (T2)	Default	8	17Networks_17	18	1.0	19.0	0.0	-58.0	-36.0	-33.0	-64.68136005876923	-47.540215310661296	-8.260268060554523	187.0	162.0	165.0	-47.11069107055664	-23.77280235290528	-51.68278884887695	-38.53117752075195	-40.10623550415039	-35.59883499145508	-60.78034210205078	-15.0205078125	-35.767539978027344	sub-08 LPHC14
LPHC15	-68.98792905876923	-48.99690331066131	-8.698109060554515	3.5 mm	111	LPHC15	ctx-lh-middletemporal	1015	GM	L	sEEG	middletemporal	16	Temporal	G_temporal_middle	38	Middle temporal gyrus (T2)	Default	8	17Networks_17	18	1.0	26.0	0.0	-62.0	-37.0	-34.0	-68.98792905876923	-48.99690331066131	-8.698109060554515	191.0	163.0	166.0	-46.29140472412109	-24.88724136352539	-53.0332260131836	-37.876441955566406	-43.02108001708984	-31.91610717773437	-64.78034210205078	-16.0205078125	-36.767539978027344	sub-08 LPHC15
LPHC16	-72.58408317006919	-50.072123542261295	-8.833454760254483	3.5 mm	112	LPHC16	Unknown	0	WM	L	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				-65.3334	-37.8095	-34.5714	-72.58408317006919	-50.072123542261295	-8.833454760254483	194.3334	163.5714	166.8095	-45.679473876953125	-24.467554092407227	-54.033958435058594	-37.64965057373047	-43.818729400634766	-31.794776916503903	-68.1137421020508	-16.830007812500014	-37.33893997802736	sub-08 LPHC16
RaTh1	6.983168307830795	-3.4928710452613174	2.2134554732454887	3.5 mm	113	RaTh1	Right-Thalamus-Proper	49	WM	R	sEEG	Right-Thalamus-Proper	Right-Thalamus-Proper	Right-Thalamus-Proper	Depth	Depth	Depth	Depth	Depth	Depth	Depth				9.2308	-3.1542	-4.1535	6.983168307830795	-3.4928710452613174	2.2134554732454887	119.7692	133.1535	132.1542	-44.30718612670898	30.32229804992676	-1.6813218593597412	-38.4631233215332	22.4789981842041	-21.409395217895508	6.450457897949221	17.825292187499997	-6.921039978027352	sub-08 RaTh1
RaTh2	10.640894405630776	-2.5465813036613127	2.2333071274454994	3.5 mm	114	RaTh2	Right-Thalamus-Proper	49	WM	R	sEEG	Right-Thalamus-Proper	Right-Thalamus-Proper	Right-Thalamus-Proper	Depth	Depth	Depth	Depth	Depth	Depth	Depth				12.6154	-2.4106	-3.7432	10.640894405630776	-2.5465813036613127	2.2333071274454994	116.3846	132.7432	131.4106	-44.28047180175781	31.52534484863281	-1.135643720626831	-38.6580810546875	23.669389724731445	-21.132266998291016	9.835057897949213	18.56889218750001	-6.510739978027345	sub-08 RaTh2
RaTh3	14.298623046230771	-1.600336478661319	2.253066628445481	3.5 mm	115	RaTh3	Right-Thalamus-Proper	49	WM	R	sEEG	Right-Thalamus-Proper	Right-Thalamus-Proper	Right-Thalamus-Proper	Depth	Depth	Depth	Depth	Depth	Depth	Depth				16.0	-1.667	-3.333	14.298623046230771	-1.600336478661319	2.253066628445481	113.0	132.333	130.667	-44.26660537719727	32.72431945800781	-0.4442774653434753	-38.80443572998047	25.82411766052246	-21.30805397033692	13.21965789794922	19.3124921875	-6.100539978027342	sub-08 RaTh3
RaTh4	18.086007441230777	-0.7527778106613212	2.240194439445503	3.5 mm	116	RaTh4	Right-Cerebral-White-Matter	41	GM	R	sEEG	undefined	undefined	undefined	Unknown	Unknown	Unknown	FreeSurfer_Defined_Medial_Wall	0	FreeSurfer_Defined_Medial_Wall	1	-0.9230769	1.0	25.0	19.5	-1.0	-3.0	18.086007441230777	-0.7527778106613212	2.240194439445503	109.5	132.0	130.0	-44.2319564819336	33.80653762817383	0.0664823949337005	-14.46254539489746	32.26030349731445	-51.612571716308594	16.71965789794922	19.9794921875	-5.767539978027344	sub-08 RaTh4
RaTh5	21.860572941230785	0.463720689338686	2.21553893944548	3.5 mm	117	RaTh5	Right-Pallidum	52	WM	R	sEEG	Right-Pallidum	Right-Pallidum	Right-Pallidum	Depth	Depth	Depth	Depth	Depth	Depth	Depth				23.0	0.0	-2.5	21.860572941230785	0.463720689338686	2.21553893944548	106.0	131.5	129.0	-15.454779624938965	39.605655670166016	-37.39759826660156	-10.505851745605469	35.42615509033203	-53.01145553588867	20.21965789794922	20.9794921875	-5.267539978027344	sub-08 RaTh5
RaTh6	25.090525836230785	1.5202558573386824	2.661702250445501	3.5 mm	118	RaTh6	Right-Pallidum	52	WM	R	sEEG	Right-Pallidum	Right-Pallidum	Right-Pallidum	Depth	Depth	Depth	Depth	Depth	Depth	Depth				26.0	0.667	-1.667	25.090525836230785	1.5202558573386824	2.661702250445501	103.0	130.667	128.333	-13.009818077087402	39.49288940429688	-38.66430282592773	-6.71929931640625	36.68250274658203	-54.07795333862305	23.21965789794922	21.6464921875	-4.434539978027345	sub-08 RaTh6
RaTh7	29.422732941230777	2.238630689338692	3.124528939445497	3.5 mm	119	RaTh7	Right-Putamen	51	WM	R	sEEG	Right-Putamen	Right-Putamen	Right-Putamen	Depth	Depth	Depth	Depth	Depth	Depth	Depth				30.0	1.0	-1.0	29.422732941230777	2.238630689338692	3.124528939445497	99.0	130.0	128.0	18.35604286193848	40.99199295043945	-0.317327618598938	13.44807243347168	34.938026428222656	-25.552526473999023	27.21965789794922	21.9794921875	-3.767539978027344	sub-08 RaTh7
RaTh8	32.66529494123077	3.214939689338685	2.637376939445488	3.5 mm	120	RaTh8	Right-Putamen	51	WM	R	sEEG	Right-Putamen	Right-Putamen	Right-Putamen	Depth	Depth	Depth	Depth	Depth	Depth	Depth				33.0	2.0	-1.0	32.66529494123077	3.214939689338685	2.637376939445488	96.0	130.0	127.0	18.35604286193848	40.99199295043945	-0.317327618598938	13.44807243347168	34.938026428222656	-25.552526473999023	30.21965789794922	22.9794921875	-3.767539978027344	sub-08 RaTh8
RaTh9	36.427146441230775	4.656021189338688	3.0734874394455005	3.5 mm	121	RaTh9	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	24.0	36.5	3.0	0.0	36.427146441230775	4.656021189338688	3.0734874394455005	92.5	129.0	126.0	18.436437606811523	41.65276718139648	0.2838906943798065	13.44807243347168	34.938026428222656	-25.552526473999023	33.71965789794922	23.9794921875	-2.767539978027344	sub-08 RaTh9
RaTh10	40.227297441230775	5.206601689338683	2.836833439445485	3.5 mm	122	RaTh10	ctx-rh-insula	2035	GM	R	sEEG	insula	36	Insula	S_circular_insula_sup	50	Superior segment of the circular sulcus of the insula	Ventral Attention	5	17Networks_7	8	0.8518519	25.0	2.0	40.0	3.5	0.0	40.227297441230775	5.206601689338683	2.836833439445485	89.0	129.0	125.5	18.520896911621094	42.21509552001953	0.817213237285614	13.584206581115724	34.83965301513672	-26.55864143371582	37.21965789794922	24.4794921875	-2.767539978027344	sub-08 RaTh10
RaTh11	43.46985944123077	6.182910689338684	2.349681439445476	3.5 mm	123	RaTh11	Unknown	0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				43.0	4.5	0.0	43.46985944123077	6.182910689338684	2.349681439445476	86.0	129.0	124.5	29.875328063964844	42.407318115234375	15.0557279586792	23.22872543334961	35.41905975341797	-8.943685531616211	40.21965789794922	25.4794921875	-2.767539978027344	sub-08 RaTh11
RaTh12	47.78929994123078	7.198263689338681	3.036289939445481	3.5 mm	124	RaTh12	ctx-rh-precentral	2024	GM	R	sEEG	precentral	25	Frontal	G_front_inf-Opercular	12	Opercular part of the inferior frontal gyrus	Ventral Attention	5	17Networks_7	8	0.3333333	18.0	9.0	47.0	5.0	1.0	47.78929994123078	7.198263689338681	3.036289939445481	82.0	128.0	124.0	31.411914825439453	41.73323059082031	15.94300937652588	22.90092658996582	36.49125289916992	-9.267823219299316	44.21965789794922	25.9794921875	-1.7675399780273438	sub-08 RaTh12
RaTh13	51.03186194123077	8.174572689338682	2.5491379394454725	3.5 mm	125	RaTh13	Right-Cerebral-White-Matter	41	GM	R	sEEG	precentral	25	Frontal	G_front_inf-Opercular	12	Opercular part of the inferior frontal gyrus	Ventral Attention	5	17Networks_7	8	-0.1111111	12.0	15.0	50.0	6.0	1.0	51.03186194123077	8.174572689338682	2.5491379394454725	79.0	128.0	123.0	34.23258590698242	36.82083511352539	14.858019828796388	28.62371253967285	37.145389556884766	-4.823287010192871	47.21965789794922	26.9794921875	-1.7675399780273438	sub-08 RaTh13
RaTh14	54.63763761623079	9.01679809903868	2.536114521845491	3.5 mm	126	RaTh14	ctx-rh-precentral	2024	GM	R	sEEG	precentral	25	Frontal	G_front_inf-Opercular	12	Opercular part of the inferior frontal gyrus	Ventral Attention	5	17Networks_7	8	0.5652174	18.0	5.0	53.3333	6.6667	1.3333	54.63763761623079	9.01679809903868	2.536114521845491	75.6667	127.6667	122.3333	34.600337982177734	36.64117813110352	15.095854759216309	28.03992080688477	38.37887573242188	-5.405996799468994	50.55295789794921	27.64619218749999	-1.4342399780273496	sub-08 RaTh14
RaTh15	58.24352226623076	9.858983279638707	2.5232333570455125	3.5 mm	127	RaTh15	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	56.6667	7.3333	1.6667	58.24352226623076	9.858983279638707	2.5232333570455125	72.3333	127.3333	121.6667	38.25370407104492	36.627403259277344	21.84667205810547	27.80805397033692	38.5997200012207	-5.676411151885986	53.886357897949225	28.31279218750001	-1.100839978027338	sub-08 RaTh15
RaTh16	61.84929794123077	10.701208689338683	2.510209939445474	3.5 mm	128	RaTh16	ctx-rh-precentral	2024	GM	R	sEEG	precentral	25	Frontal	G_front_inf-Opercular	12	Opercular part of the inferior frontal gyrus	Ventral Attention	5	17Networks_7	8	0.1851852	16.0	11.0	60.0	8.0	2.0	61.84929794123077	10.701208689338683	2.510209939445474	69.0	127.0	121.0	39.06502532958984	33.1361198425293	19.83078384399414	27.234071731567383	39.85955429077149	-6.260211944580078	57.21965789794922	28.9794921875	-0.7675399780273438	sub-08 RaTh16
RpTh1	10.102357377230774	-26.420829271661304	0.090571297445507	3.5 mm	129	RpTh1	Right-Thalamus-Proper	49	WM	R	sEEG	Right-Thalamus-Proper	Right-Thalamus-Proper	Right-Thalamus-Proper	Depth	Depth	Depth	Depth	Depth	Depth	Depth				11.333	-22.667	-17.0	10.102357377230774	-26.420829271661304	0.090571297445507	117.667	146.0	151.667	-39.20183944702149	-1.980801343917847	-23.64389419555664	-27.911130905151367	-8.185197830200195	-26.85527229309082	8.552657897949217	-1.6875078125000016	-19.767539978027344	sub-08 RpTh1
RpTh2	12.472050441230778	-27.080623810661308	1.6828174394455004	3.5 mm	130	RpTh2	Right-Thalamus-Proper	49	WM	R	sEEG	Right-Thalamus-Proper	Right-Thalamus-Proper	Right-Thalamus-Proper	Depth	Depth	Depth	Depth	Depth	Depth	Depth				13.5	-24.0	-16.0	12.472050441230778	-27.080623810661308	1.6828174394455004	115.5	145.0	153.0	-39.826202392578125	-3.817029476165772	-22.071861267089844	-30.515586853027344	-10.089861869812012	-22.13142776489257	10.71965789794922	-3.0205078125	-18.767539978027344	sub-08 RpTh2
RpTh3	16.682380320230777	-28.42673065966132	3.305815296445502	3.5 mm	131	RpTh3	Right-Thalamus-Proper	49	WM	R	sEEG	Right-Thalamus-Proper	Right-Thalamus-Proper	Right-Thalamus-Proper	Depth	Depth	Depth	Depth	Depth	Depth	Depth				17.333	-26.0	-15.333	16.682380320230777	-28.42673065966132	3.305815296445502	111.667	144.333	155.0	-40.28512573242188	-6.914578437805176	-20.821964263916016	-24.23413276672364	-24.105581283569336	-23.87269592285156	14.552657897949215	-5.0205078125	-18.100539978027346	sub-08 RpTh3
RpTh4	21.066178320230776	-29.618052659661306	5.236261296445491	3.5 mm	132	RpTh4	Right-Thalamus-Proper	49	WM	R	sEEG	Right-Thalamus-Proper	Right-Thalamus-Proper	Right-Thalamus-Proper	Depth	Depth	Depth	Depth	Depth	Depth	Depth				21.333	-28.0	-14.333	21.066178320230776	-29.618052659661306	5.236261296445491	107.667	143.333	157.0	-41.26091766357422	-11.001237869262695	-18.239614486694336	-21.318058013916016	-24.361860275268555	-27.000093460083008	18.552657897949217	-7.0205078125	-17.100539978027342	sub-08 RpTh4
RpTh5	24.36054132023078	-30.84058765966131	7.163246296445493	3.5 mm	133	RpTh5	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	19.0	24.333	-30.0	-13.333	24.36054132023078	-30.84058765966131	7.163246296445493	104.667	142.333	159.0	-41.78521347045898	-12.540569305419922	-16.70524024963379	-19.33175277709961	-22.785669326782227	-29.600494384765625	21.552657897949217	-9.0205078125	-16.100539978027342	sub-08 RpTh5
RpTh6	28.38580394123076	-32.117314310661314	8.938643939445484	3.5 mm	134	RpTh6	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	28.0	-32.0	-12.5	28.38580394123076	-32.117314310661314	8.938643939445484	101.0	141.5	161.0	28.07857131958008	-12.110588073730469	-9.8165922164917	-16.275043487548828	-21.15209197998047	-33.10158157348633	25.21965789794922	-11.0205078125	-15.267539978027344	sub-08 RpTh6
RpTh7	31.885213941230788	-32.9356221106613	10.759460339445468	3.5 mm	135	RpTh7	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	31.2	-33.6	-11.4	31.885213941230788	-32.9356221106613	10.759460339445468	97.8	140.4	162.6	28.57710266113281	-15.765059471130373	-8.5785493850708	20.817487716674805	3.606405258178711	-11.331986427307127	28.41965789794922	-12.620507812499994	-14.16753997802735	sub-08 RpTh7
RpTh8	34.974372441230784	-34.34563231066132	12.083080439445496	3.5 mm	136	RpTh8	Right-Cerebral-White-Matter	41	GM	R	sEEG	supramarginal	32	Parietal	Lat_Fis-post	41	Posterior ramus (or segment) of the lateral sulcus (or fissure)	Somatomotor	3	17Networks_4	5	-0.8518519	2.0	25.0	34.0	-35.5	-11.0	34.974372441230784	-34.34563231066132	12.083080439445496	95.0	140.0	164.5	27.51055335998535	-15.27525520324707	-6.738725662231445	27.16552925109864	-7.5179572105407715	-4.536258697509766	31.21965789794922	-14.5205078125	-13.767539978027344	sub-08 RpTh8
RpTh9	39.06666194123078	-35.09950706066131	14.349043439445497	3.5 mm	137	RpTh9	ctx-rh-supramarginal	2031	GM	R	sEEG	superiortemporal	31	Temporal	Lat_Fis-post	41	Posterior ramus (or segment) of the lateral sulcus (or fissure)	Somatomotor	3	17Networks_4	5	0.1851852	16.0	11.0	37.75	-37.25	-9.5	39.06666194123078	-35.09950706066131	14.349043439445497	91.25	138.5	166.25	27.70980262756348	-14.92724609375	-7.700507164001465	27.89511680603028	-8.378068923950195	-4.337181091308594	34.96965789794922	-16.2705078125	-12.267539978027344	sub-08 RpTh9
RpTh10	42.62694794123077	-36.09357131066132	16.15250993944551	3.5 mm	138	RpTh10	ctx-rh-supramarginal	2031	GM	R	sEEG	supramarginal	32	Parietal	Lat_Fis-post	41	Posterior ramus (or segment) of the lateral sulcus (or fissure)	Somatomotor	3	17Networks_4	5	0.7777778	24.0	3.0	41.0	-39.0	-8.5	42.62694794123077	-36.09357131066132	16.15250993944551	88.0	137.5	168.0	31.655078887939453	-25.79760360717773	-6.256818771362305	30.67904281616211	-11.7328462600708	-2.180130243301392	38.21965789794922	-18.0205078125	-11.267539978027344	sub-08 RpTh10
RpTh11	46.40403951563077	-37.27721670726132	18.132362340245493	3.5 mm	139	RpTh11	ctx-rh-supramarginal	2031	GM	R	sEEG	supramarginal	32	Parietal	Lat_Fis-post	41	Posterior ramus (or segment) of the lateral sulcus (or fissure)	Ventral Attention	5	17Networks_7	8	1.0	21.0	0.0	44.4444	-41.0	-7.4443	46.40403951563077	-37.27721670726132	18.132362340245493	84.5556	136.4443	170.0	32.5264892578125	-29.028114318847656	-2.4468748569488525	33.601715087890625	-15.095108032226562	0.0261420737951993	41.66405789794922	-20.0205078125	-10.211839978027342	sub-08 RpTh11
RpTh12	50.18124257633079	-38.46090389916131	20.1121229339455	3.5 mm	140	RpTh12	Unknown	0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				47.8889	-43.0	-6.3887	50.18124257633079	-38.46090389916131	20.1121229339455	81.1111	135.3887	172.0	33.71453857421875	-31.855165481567383	0.24024398624897	35.75616836547852	-17.819738388061523	1.9377015829086304	45.108557897949225	-22.0205078125	-9.156239978027344	sub-08 RpTh12
RpTh13	53.95833415073078	-39.64454929576132	22.091975334745484	3.5 mm	141	RpTh13	ctx-rh-supramarginal	2031	GM	R	sEEG	supramarginal	32	Parietal	G_pariet_inf-Supramar	26	Supramarginal gyrus	Ventral Attention	5	17Networks_7	8	1.0	21.0	0.0	51.3333	-45.0	-5.333	53.95833415073078	-39.64454929576132	22.091975334745484	77.6667	134.333	174.0	35.139122009277344	-34.088714599609375	4.40395975112915	37.699363708496094	-20.85416030883789	5.168381214141846	48.55295789794921	-24.0205078125	-8.100539978027342	sub-08 RpTh13
RpTh14	57.43847369123078	-40.82851581066131	23.51087468944548	3.5 mm	142	RpTh14	ctx-rh-supramarginal	2031	GM	R	sEEG	supramarginal	32	Parietal	G_pariet_inf-Supramar	26	Supramarginal gyrus	Ventral Attention	5	17Networks_7	8	1.0	20.0	0.0	54.5	-46.75	-4.75	57.43847369123078	-40.82851581066131	23.51087468944548	74.5	133.75	175.75	35.75616455078125	-34.650917053222656	6.538148403167725	38.62848281860352	-22.89082336425781	7.714944839477539	51.71965789794922	-25.7705078125	-7.517539978027344	sub-08 RpTh14
RpTh15	61.54355594123078	-41.91534956066131	25.670838439445504	3.5 mm	143	RpTh15	ctx-rh-supramarginal	2031	GM	R	sEEG	supramarginal	32	Parietal	G_pariet_inf-Supramar	26	Supramarginal gyrus	Ventral Attention	5	17Networks_7	8	1.0	26.0	0.0	58.25	-48.75	-3.5	61.54355594123078	-41.91534956066131	25.670838439445504	70.75	132.5	177.75	36.07758712768555	-35.82819747924805	8.025750160217285	38.73700714111328	-31.000408172607425	13.4644136428833	55.46965789794922	-27.7705078125	-6.267539978027344	sub-08 RpTh15
